id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
20053035,Modern Chicago Loft with a Complimentary Garage Spot,117498144,Dasha & Owen,,Irving Park,41.94166,-87.73101,Entire home/apt,120,2,366,4/20/2020,11.12,4,316
20054600,Beautiful Condo w/ Skyline Views & Private Decks,38111959,Joanna (Dba Blue Sky Home Rentals),,West Town,41.90031,-87.67067,Entire home/apt,226,2,7,2/4/2020,0.48,3,0
20070634,Art Deco 1-BR/1-bath near Wrigley,9094538,Nicole,,Lake View,41.93831,-87.66363,Entire home/apt,99,2,16,7/21/2019,0.48,33,0
20076199,Hotel Perks - Private Bedroom | Private Bathroom,57387860,Freehand,,Near North Side,41.89235,-87.62732,Hotel room,600,5,81,3/12/2020,3.24,25,5
20086094,Peaceful Home Private Relax Rm with Free Parking,7689661,Shujaa,,Englewood,41.78711,-87.63362,Private room,22,3,15,4/1/2020,0.47,5,90
20089942,Beautiful Stay Alfred on State Street,114353388,Stay Alfred,,Near North Side,41.89111,-87.62889,Entire home/apt,999,1,0,,,11,278
20120242,3 Level Wicker Park Home for 24 w/ 6 Car Garage,72470948,Tom,,West Town,41.9117,-87.66766,Entire home/apt,999,3,24,12/27/2019,0.76,4,347
20120441,Bucktown Hip Haven,29758879,John,,Logan Square,41.91543,-87.67252,Private room,100,1,25,2/16/2020,0.77,1,180
20121438,Large Private bedroom south of UChicago Hyde Park,100179,Kenneth,,Woodlawn,41.78457,-87.61227,Private room,55,3,1,11/2/2017,0.03,9,180
20126643,Room 6 - Canal Inn FreeParking 24/7,34191427,Sonia,,Bridgeport,41.84448,-87.6384,Private room,49,1,79,3/2/2020,2.38,12,232
20126765,Room 7 - Canal Inn FreeParking 24/7,34191427,Sonia,,Bridgeport,41.84426,-87.63846,Private room,10,1,88,12/14/2019,2.65,12,281
20126790,Room 9- Canal Inn FreeParking 24/7,34191427,Sonia,,Bridgeport,41.84432,-87.63847,Private room,49,1,82,3/16/2020,2.48,12,321
20133959,Safe & Available for Last Minute Travelers,19800170,Deidre E S.O.,,West Ridge,42.00028,-87.68224,Private room,95,1,0,,,1,90
20134949,Upscale Lakeview Apt. in the Southport Corridor,85364675,Steve,,Lake View,41.94323,-87.66526,Entire home/apt,250,1,28,9/16/2019,0.85,1,8
20154570,A whole appartment close downtown chicago,143406371,James,,Chatham,41.7498,-87.61352,Entire home/apt,57,7,8,12/4/2019,0.64,4,326
20165797,Exceptional 8 Bedroom Humboldt Park Duplex,21008290,Danny,,West Town,41.90377,-87.69595,Entire home/apt,449,3,20,12/16/2019,0.62,2,342
20165803,HIGH-END DOWNTOWN 1br/1ba Rooftop Hot Tub!,63313003,K,,Near North Side,41.89203,-87.62318,Entire home/apt,152,30,3,6/17/2019,0.12,34,161
20165817,"Sun-filled, huge Logan Square loft. LGBTQIA+ ally.",18692270,Julie,,West Town,41.91072,-87.69004,Entire home/apt,95,1,97,3/15/2020,3.04,1,77
20172473,Beautiful Room in Trendy Wicker Park-Free Parking!,25668697,Hannah,,West Town,41.90934,-87.67863,Private room,67,2,51,10/21/2019,1.54,1,175
20173630,Very private and New remodeled One bedroom,124437476,Fanny,,Austin,41.89891,-87.77054,Entire home/apt,60,3,92,3/10/2020,2.79,2,306
20176345,South Loop Luxury Lofts,139765116,Jose,,Bridgeport,41.83962,-87.65984,Entire home/apt,108,2,33,2/17/2020,1.01,2,179
20177013,Room 11- Canal Inn FreeParking 24/7,34191427,Sonia,,Bridgeport,41.84432,-87.63847,Private room,69,1,113,1/5/2020,3.42,12,306
20177068,Room 10- Canal Inn FreeParking 24/7,34191427,Sonia,,Bridgeport,41.84436,-87.63847,Private room,45,1,115,12/7/2019,3.48,12,331
20181953,Family home in Old Town,42982894,Robert,,Near North Side,41.90652,-87.63829,Entire home/apt,400,1,4,10/29/2017,0.13,1,0
20191309,WRIGLEYVILLE JUMBO APARTMENT,19645168,Brandon,,Lake View,41.94265,-87.65266,Entire home/apt,99,2,82,1/19/2020,2.5,5,171
20192910,Historic Coach House 3 blocks from McCormick Place,13403961,Marcy,,Near South Side,41.85562,-87.62038,Entire home/apt,250,2,77,3/11/2020,2.42,1,17
20193345,Room 8- Canal Inn FreeParking 24/7,34191427,Sonia,,Bridgeport,41.84432,-87.63847,Private room,49,1,122,3/2/2020,3.74,12,235
20193668,Janet in Jefferson Park,143794683,Janet,,Jefferson Park,41.97084,-87.76915,Private room,29,30,1,10/5/2018,0.05,1,0
20193846,Modern Row Home in Logan Square,4251794,Brad & Elizabeth,,Logan Square,41.9221,-87.70092,Entire home/apt,150,2,9,10/4/2019,0.28,2,0
20194893,Cozy spot in popular Pilsen; steps from CTA,67261839,Madeleine,,Lower West Side,41.85453,-87.67927,Entire home/apt,95,1,60,3/8/2020,1.87,1,85
20195126,"Cozy bedroom, near Blue line 'L' train",139926,Ryan&Rachel,,Irving Park,41.94815,-87.70385,Private room,48,1,4,10/20/2019,0.12,3,0
20208487,Lovely UofC  Prof mansion great on campus location,143937691,Caryl,,Hyde Park,41.79398,-87.59776,Private room,150,2,46,2/17/2020,1.4,5,226
20211131,Loyola Mid-Size Studio,71816766,Josh,,Rogers Park,41.99954,-87.66305,Entire home/apt,80,1,18,3/28/2018,0.54,4,90
20211259,Cheerful Lakeview Townhouse - Sleeps 10!,143573455,Randy,,Lake View,41.93789,-87.6496,Entire home/apt,74,4,111,3/7/2020,3.4,1,341
20214683,Close to UIC and surrounding area,73118150,Leticia,,Near West Side,41.86694,-87.65529,Private room,100,1,0,,,1,0
20217520,Guest room in Beautiful Condo-Best neighborhood,3344099,Ben,,Lake View,41.93902,-87.65104,Private room,150,2,1,9/18/2017,0.03,2,0
20222363,"Private bedroom, near Blue line 'L' train",139926,Ryan&Rachel,,Irving Park,41.94755,-87.70482,Private room,48,1,3,10/15/2019,0.1,3,0
20227969,Historic campus home UofC Prof owned top location,143937691,Caryl,,Hyde Park,41.79454,-87.59632,Private room,150,2,39,11/19/2019,1.19,5,224
20228648,- APARTMENT FOR RENT - 2 BDR JEFFERSON PARK O'HARE,131366873,Jozef & Robert,,Jefferson Park,41.97024,-87.76592,Entire home/apt,129,1,75,3/15/2020,2.37,2,60
20230637,"Top location, sunny UofC Prof on campus home",143937691,Caryl,,Hyde Park,41.79374,-87.59595,Private room,130,2,42,2/16/2020,1.32,5,228
20235190,302 Sweet Sensation room Andersonville Free wifi,127235673,Alex,,Edgewater,41.98532,-87.67212,Private room,30,1,35,3/2/2020,1.06,12,355
20237320,New bed in Clean comfy room in Pilsen,117215177,Marisol,,Lower West Side,41.8551,-87.65243,Private room,76,3,64,1/3/2020,1.96,1,88
20245113,Gorgeous Logan Square- Private Bedroom #1,78695107,Kathy,,Logan Square,41.93172,-87.71834,Private room,32,1,82,8/25/2018,2.52,2,0
20253418,2 BR/2 Bath condo with parking - walk to West Loop,19124798,Matt,,West Town,41.89443,-87.64811,Entire home/apt,150,1,5,11/8/2019,0.81,1,0
20264618,1  Private bedroom/bathroom available 2 beds,48027087,Jacqueline,,West Ridge,42.00755,-87.68932,Private room,55,2,20,11/29/2019,0.62,2,364
20272143,Hyde Park Sunny Apartment With Patio,87171123,Eva,,Hyde Park,41.79714,-87.60373,Entire home/apt,80,2,22,9/23/2018,0.69,1,0
20286114,Prime Location. Across Street from U of C,119562761,Lulu,,Hyde Park,41.79579,-87.59988,Private room,45,1,66,12/6/2019,2.02,1,0
20286462,Great room with private bathroom,27232871,Fabio,,West Town,41.90034,-87.67094,Private room,50,1,95,12/23/2019,2.98,2,287
20294580,Pilsen Apartment for 4-6 people,47035703,Edwin,,Lower West Side,41.85475,-87.67488,Entire home/apt,140,2,95,3/15/2020,3.04,3,39
20306736,Spacious private bedroom/bathroom available 1 bed,48027087,Jacqueline,,West Ridge,42.00813,-87.69036,Private room,45,2,5,11/23/2019,0.47,2,0
20307202,"Full apartment two bedrooms, Wriggly village.",144853239,Yazzen,,Lake View,41.94806,-87.6578,Private room,69,1,0,,,1,0
20309288,Cozy & Modern Condo in Pilsen+Heart of Chicago,12742466,Jared,,Lower West Side,41.85789,-87.6754,Private room,90,2,27,10/23/2019,0.85,2,15
20319676,"★2BR WICKER PARK★ Near groceries, train, nightlife",7351159,Milan,,West Town,41.90647,-87.66735,Entire home/apt,120,1,172,3/13/2020,5.36,1,62
20321044,Great/Cozy room with bath close to train,4134653,Gui,,Armour Square,41.83742,-87.63146,Private room,65,1,84,2/17/2020,2.56,1,347
20321651,Home away from Home,78843359,Zuly,,Greater Grand Crossing,41.75475,-87.60393,Entire home/apt,89,3,58,3/16/2020,1.89,4,90
20352994,2nd fl clean spacious ntflix 2bdr No pets no party,129049667,Carmen,,South Lawndale,41.8443,-87.72617,Entire home/apt,80,2,141,3/15/2020,4.45,1,0
20357970,The Chrysalis,12941613,Taryn,,Englewood,41.7777,-87.65042,Private room,25,1,17,8/2/2019,0.52,1,0
20358249,"Deluxe Guest Home, Lakeview / Wrigleyville 3BD 2BA",117655306,Gerry,,Lake View,41.94461,-87.66092,Entire home/apt,375,2,115,3/15/2020,3.74,1,179
20359172,Palmer Square/606 trail. Armitage/Kedzie/Cortland.,126427813,Emery,,Logan Square,41.91536,-87.70728,Entire home/apt,120,2,76,3/13/2020,2.37,1,47
20360882,Historic campus house owned by U of C Prof,143937691,Caryl,,Hyde Park,41.79352,-87.59754,Private room,150,2,30,10/27/2019,0.95,5,225
20361494,"Edgewater, private, charming coach house 1 ( of 2)",40281169,Kate,,Edgewater,41.98695,-87.66093,Entire home/apt,149,2,23,2/20/2020,0.8,2,329
20378811,"*HEART of Wrigley 3 Bdrms*, 5min Walk to CTA Train",1597671,Naomi And JJ,,Lake View,41.94459,-87.65415,Entire home/apt,200,2,69,3/15/2020,2.12,3,129
20379044,Best Location-Southport Corridor,12090996,Jonathan,,Lake View,41.94669,-87.66658,Entire home/apt,189,2,111,3/9/2020,3.38,2,206
20379610,Discounted Rates! OHC Gorgeous Studio by Blue Line,5228189,Matthew,,West Town,41.8951,-87.65589,Entire home/apt,150,1,156,3/15/2020,4.92,5,357
20381591,Beautiful Two Bedroom!,54646953,Ben,,Lake View,41.93957,-87.65715,Entire home/apt,90,2,107,3/27/2020,3.46,1,90
20404890,Wicker Park/Ukie Village Classic Chicago Greystone,51695662,Stephanie,,West Town,41.90147,-87.67785,Private room,60,1,130,12/30/2019,3.96,1,0
20406582,Cozy Apartment with Free Parking,8480922,Samuel,,Albany Park,41.96832,-87.70654,Entire home/apt,85,2,179,4/7/2020,5.76,4,121
20409562,A3. DowntownChicago!Excellent Price-Location,145551824,Aaron Emisael,,Bridgeport,41.84784,-87.64484,Private room,51,7,208,3/9/2020,6.4,4,3
20413421,The Buck Stop,87829262,Arlete,,Logan Square,41.92376,-87.68423,Entire home/apt,109,1,192,3/11/2020,5.98,1,113
20420859,Tri-Taylor/United Center/Med District/UIC/Pilsen,105754997,Sharon,,Near West Side,41.86948,-87.68249,Entire home/apt,50,2,114,3/10/2020,3.57,1,0
20422159,A Private Coach House Near Wrigley ⚾ & Transit Ⓜ️,8549643,Trove,,Lake View,41.93596,-87.66013,Entire home/apt,120,1,96,3/12/2020,2.94,19,253
20422537,Private 4 bedroom 3 bath home in Irving Park,74909948,Erin,,Irving Park,41.9518,-87.70219,Entire home/apt,150,4,9,10/23/2019,0.28,1,178
20425593,Midcentury Modern Lakeview 2 Bedroom Apartment,9265623,Phillip & Michelle,,Lake View,41.93476,-87.6504,Entire home/apt,175,1,71,3/15/2020,2.23,2,90
20427016,Humboldt Park House,38481821,William,,Humboldt Park,41.90867,-87.7107,Entire home/apt,75,2,168,3/14/2020,5.5,1,171
20433458,"Cozy, old-timey Portage Park Apartment",136980938,Rachel,,Portage Park,41.94584,-87.74743,Entire home/apt,50,2,54,1/1/2020,1.66,1,0
20435794,Last-min booking | clean cozy | mins to loop!,32137886,Lil,,Lower West Side,41.85752,-87.66216,Private room,35,1,164,4/17/2020,5.27,1,56
20438390,The Lodge,109145304,Shelby + Bob,,Rogers Park,42.00062,-87.66953,Entire home/apt,100,2,50,1/26/2020,1.53,1,85
20454596,Perfect Northside loc. Wrigley!! Free St Parking!,648385,Jaime And Michael,,Uptown,41.96229,-87.66529,Private room,70,2,20,9/22/2019,0.63,1,4
20456769,Joyful space at 606 running trail; home w/ Husky,77184578,Christine,,West Town,41.91366,-87.67765,Private room,110,1,4,3/15/2020,0.13,1,7
20457194,Hotel California,146033445,Dead Flowers,,Logan Square,41.92247,-87.69731,Entire home/apt,119,1,141,3/15/2020,4.45,2,119
20457252,The Secret Stache,146033445,Dead Flowers,,Logan Square,41.92378,-87.69892,Entire home/apt,94,1,166,3/15/2020,5.18,2,89
20458572,Affordable City House & Free Parking,146042966,Helena,,Near West Side,41.87694,-87.6777,Entire home/apt,90,2,169,3/20/2020,5.26,2,217
20462579,Rent a XL room for entire family in a Modern Condo,10613587,Saurin,,West Town,41.89463,-87.66082,Private room,297,2,17,2/17/2020,0.53,5,69
20479262,Bangtel // Wicker Park // Two Zero Four,4069585,Liz,,West Town,41.91075,-87.6797,Entire home/apt,202,2,42,10/15/2019,1.32,14,340
20484760,Comfy Stay Minutes to River North West Loop Wicker,146241754,Mike,,West Town,41.89822,-87.66226,Entire home/apt,250,1,122,3/8/2020,3.8,2,335
20492835,Private Room and Private Bathroom in Charming Home,48966050,Darryl,,Near West Side,41.86467,-87.6836,Private room,35,2,102,2/29/2020,3.18,1,90
20497895,Spacious Lakeview studio apt near Wrigley,146333051,Lloyd,,Lake View,41.954,-87.6696,Entire home/apt,80,1,239,3/16/2020,7.44,1,123
20498813,Andersonville cozy 1 bedroom basement suite,146342995,Sue,,Edgewater,41.98205,-87.6705,Entire home/apt,89,1,117,3/15/2020,4,1,220
20499710,Sharp 1BR in Bucktown with Private Entrance,145039640,Scott,,Logan Square,41.91857,-87.67382,Entire home/apt,79,5,125,3/15/2020,3.9,2,352
20501142,Executive Study Oasis,124307753,Aj,,South Shore,41.76838,-87.5695,Private room,43,1,35,2/16/2020,1.11,2,358
20503650,"Nice Rehab w/Character, Quiet Area, Ent. 2 Bed Apt",93922918,Travis,,Hermosa,41.92038,-87.7312,Entire home/apt,119,3,24,12/2/2019,0.74,1,0
20517017,The Avondale Adventure - 2BR / 1BA Condo,5121232,Lawrence,,Avondale,41.93719,-87.69924,Entire home/apt,47,3,84,2/29/2020,3,1,345
20519090,"City Flat; Near Downtown, Shops & Cafes; Sleeps 6",115920372,Joe,,Lincoln Park,41.91743,-87.65483,Entire home/apt,160,1,129,3/6/2020,4.06,2,245
20521486,Bucktown Privacy,111283238,Igor,,Logan Square,41.91495,-87.68473,Private room,55,1,188,12/23/2019,5.77,1,0
20524028,2 Bedroom Apartment by O'Hare/CTA/I90 Free Parking,114943024,John,,Norwood Park,41.97484,-87.78873,Entire home/apt,50,1,90,3/12/2020,5.3,2,94
20525093,Epic large room with lots of light,2655235,Eric,,West Town,41.9071,-87.67082,Private room,2500,1,0,,,2,364
20536034,OneEleven RIVER VIEW FURNISHED JR. 1 BED POOL (43),9400379,ExecuSuite Inc.,,Loop,41.88652,-87.63143,Entire home/apt,80,31,2,6/1/2019,0.07,28,349
20538542,Elite 2br+2ba Corner Apartment in River North!,63313003,K,,Near North Side,41.88945,-87.63357,Entire home/apt,205,30,0,,,34,90
20543019,Explore Hip Logan Square from a Modern Apartment,2069798,Afsha,,Logan Square,41.9141,-87.71081,Entire home/apt,160,1,140,3/11/2020,4.32,5,75
20553228,Lazaro2720 (2F),36128270,Juanita,,North Lawndale,41.85799,-87.69429,Private room,29,1,109,12/15/2019,3.34,9,359
20554662,Bright and Modern Logan Square Condo,15286674,Emmy,,Logan Square,41.92574,-87.70289,Private room,150,2,3,11/19/2017,0.1,1,0
20555663,Gorgeous Logan Square - Private Bedroom #2,78695107,Kathy,,Logan Square,41.93007,-87.71907,Private room,47,1,84,8/26/2018,2.62,2,0
20586078,Sunny Logan Square Artists' home,15856079,Kyle,,Logan Square,41.92389,-87.72108,Entire home/apt,120,1,120,3/29/2020,3.74,1,275
20588561,VERY PRIVATE AND COZY APT. ONE BLOCK TO THE BEACH!,13479607,Kyle,,Rogers Park,42.00392,-87.66176,Entire home/apt,70,1,29,11/17/2019,0.9,1,0
20590201,"Nice, Functional and Cozy",63967447,Alicia,,Irving Park,41.95829,-87.71152,Private room,35,3,4,2/2/2020,0.15,3,173
20591362,Modern Bedroom in Vintage Apartment,20823027,Rich,,North Center,41.9511,-87.67948,Private room,65,1,22,8/23/2018,0.68,1,52
20596340,Luxury 3bdrm Condo 15 minutes to Downtown Chicago.,122433423,Fal,,Auburn Gresham,41.75536,-87.64656,Entire home/apt,75,1,72,3/14/2020,2.24,9,358
20601137,Historic Coach House Cottage,147218562,Melissa,,Grand Boulevard,41.81442,-87.61141,Entire home/apt,130,1,135,3/8/2020,4.23,2,348
20605570,Englewood,147258915,Lamar,,Englewood,41.78904,-87.63255,Private room,70,4,0,,,1,0
20606318,Spacious Lofted Condo in Chicago,8278094,Charles,,Near West Side,41.86338,-87.65581,Entire home/apt,70,1,3,9/4/2017,0.09,1,0
20621687,1 Bedroom Penthouse Near Wrigley Field,67664674,Kim,,Lake View,41.93809,-87.66028,Entire home/apt,99,2,13,9/11/2019,0.41,3,0
20622848,Queen bed close to Downtown and  24 hour train,12734625,Nathalie,,West Town,41.89459,-87.65787,Private room,89,2,96,3/20/2020,2.96,1,62
20635267,Distinctive 2 Bedroom Bucktown Loft,146032023,Steve,,Logan Square,41.9239,-87.67879,Entire home/apt,99,32,87,3/1/2020,2.71,1,2
20636276,Modern living in chicago!,57401134,Yonah,,West Town,41.90985,-87.69732,Private room,200,2,43,10/19/2018,1.34,1,180
20640570,"Spacious, comfy room in Beverly",980036,Carolyn,,Beverly,41.71959,-87.67865,Private room,25,2,43,1/27/2020,1.35,1,24
20641086,2 Rooms & Private Bath Near Downtown Chicago,26928601,Idaima,,Lower West Side,41.85933,-87.66227,Private room,0,2,29,10/9/2018,0.94,1,0
20647880,Inviting 2 Bedroom Apartment in Roscoe Village,147654278,Lara,,North Center,41.94364,-87.68443,Entire home/apt,129,3,54,2/17/2020,2.14,1,229
20649033,Private Lincoln Square one bed+bath studio apt.,7420910,Janet,,Lincoln Square,41.96877,-87.68337,Entire home/apt,125,2,91,2/16/2020,3.13,1,164
20650327,Beautiful Single Family,24108334,Shonna,,Near West Side,41.88285,-87.69137,Private room,175,3,0,,,1,0
20650575,2 Floor - 4 BR- 4Baths Condo Near downtown Chicago,76133827,Anny,,West Town,41.89543,-87.66369,Entire home/apt,365,1,32,3/15/2020,1.39,6,316
20654624,Charming loft in the heart of Wicker Park,6762998,Hany,,West Town,41.90651,-87.67226,Entire home/apt,250,3,80,3/19/2020,2.84,1,2
20662575,Dumpster condominium,22289909,Edison,,Irving Park,41.9537,-87.70685,Private room,50,2,39,9/14/2019,1.23,1,180
20666176,Cozy Victorian Cottage-1 BR Apartment- Sleeps 3!,22690738,Kristin,,Logan Square,41.92658,-87.71973,Entire home/apt,95,3,134,3/16/2020,4.54,1,116
20666602,The Center of Everything- Edgewater,32723376,Garrett,,Edgewater,41.97863,-87.65869,Entire home/apt,300,2,2,3/15/2020,1.13,2,42
20672624,Lincoln Park Escape,44618537,Robert,,Lincoln Park,41.92942,-87.64397,Private room,119,1,19,9/23/2019,0.68,4,180
20677880,Single Bed in Shared Room 2,41676630,Pete,,West Town,41.90901,-87.68935,Shared room,29,1,68,3/14/2020,2.12,5,90
20678364,Spacious 1B/1B on Lake Michigan,85684466,Ashley,,Uptown,41.95479,-87.64721,Entire home/apt,100,2,4,10/2/2017,0.12,1,0
20679988,Amadeus Stay - Hip Central 3bdrm Apt +Free Parking,11742953,Michelle,,North Center,41.95405,-87.67771,Entire home/apt,100,1,76,2/23/2020,2.76,1,192
20689785,"Historic campus U of C Prof. mansion, top location",143937691,Caryl,,Hyde Park,41.79333,-87.5962,Private room,150,2,36,2/18/2020,1.2,5,222
20692024,Forum Retreat House,112437766,Annette,,East Garfield Park,41.88296,-87.70618,Entire home/apt,165,3,51,2/18/2020,1.62,1,256
20709222,Pilsen Space Station,1980552,Eric,,Lower West Side,41.85262,-87.67807,Entire home/apt,69,3,102,3/9/2020,3.21,1,72
20709328,"Awesome space, great location!",2108039,Edmund,,Uptown,41.97061,-87.65698,Private room,55,3,74,10/14/2019,2.4,1,0
20712959,Family Friendly 3BR Duplex in Roscoe Village,42061856,Jeff,,North Center,41.93496,-87.67699,Entire home/apt,195,3,95,3/2/2020,2.98,1,336
20713577,Private Room - Close to Wrigley Field,86905611,Stephanie,,Irving Park,41.95667,-87.69997,Private room,56,1,3,10/1/2017,0.09,1,0
20722119,Standout Bucktown 3BR Duplex with Private Backyard,145039640,Scott,,Logan Square,41.91853,-87.67518,Entire home/apt,99,4,124,2/24/2020,3.94,2,333
20722881,Private Guesthouse Northside (Roscoe Village),148388994,Jessica,,North Center,41.94356,-87.67793,Entire home/apt,218,2,63,2/29/2020,2.74,1,347
20729220,Luxury fully equipped great Transportation,148444875,Cheri/Forrest,,Hermosa,41.92135,-87.73131,Entire home/apt,109,30,28,12/20/2019,0.91,1,62
20737848,"Uptown/Andersonville Quiet, Charming Condo",3155607,Liz,,Uptown,41.97248,-87.66466,Entire home/apt,150,1,211,3/31/2020,7.87,1,59
20745744,"Well-appointed, Spacious 2 Bed in the Gold Coast!",91881711,Megan,,Near North Side,41.90336,-87.62932,Entire home/apt,200,3,53,1/2/2020,1.81,6,84
20756430,"Pet-friendly, entire 3 BR in Hot Logan Square!",45239294,Cherie,,West Town,41.91244,-87.69857,Entire home/apt,95,2,26,10/21/2019,0.82,2,82
20756854,Art Filled Logan Square Apt w/ Outdoor Green Space,39957256,Kate,,Avondale,41.93497,-87.70638,Entire home/apt,100,3,11,12/29/2019,0.35,1,0
20757313,WrigleyVilla - 1/2 Block From Wrigley Field!,127574066,Kit & Jo,,Lake View,41.95109,-87.65508,Entire home/apt,550,2,48,10/13/2019,1.52,1,121
20760300,★Private Room CLOSE to Downtown & McCormick Place★,53120834,Lulu,,Near South Side,41.86084,-87.6241,Private room,75,1,58,1/1/2019,1.83,1,0
20763621,Casita La Villita,109403941,Robert,,South Lawndale,41.85564,-87.69044,Entire home/apt,115,2,5,10/15/2019,0.16,1,0
